date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:58	98970/98970	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:20:10%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_modal.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_modal.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:58	99268/99268	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:00:38%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_popover.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_popover.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:59	94192/94192	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:02:13%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_tab.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_tab.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:59	91838/91838	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:16:39%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_scrollspy.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_scrollspy.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:52:00	92736/92736	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:20:15%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_toasts.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_toasts.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:52:00	97649/97649	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:53:32%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_tooltip.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_tooltip.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:52:00	68691/68691	---M--	200	added ('OK')	image/jpeg	etag:%2207010ea2850d91:0%22	https://www.w3schools.com/bootstrap4/imgdefault.jpg	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/imgdefault.jpg	(from https://www.w3schools.com/bootstrap4/default.asp)
22:52:01	33030/33030	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:44:10%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_default&stacked=h	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/tryit689b.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:52:01	3218/3218	---M-Z	200	added ('OK')	text/html	etag:%2207010ea2850d91:0%22	https://www.w3schools.com/bootstrap4/trybs_template1.htm	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/trybs_template1.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:52:02	34829/34829	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:18:32%20GMT	https://www.w3schools.com/bootstrap4/tryit.asp?filename=trybs_template1	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/tryit0874.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:52:03	96016/96016	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:52:00%20GMT	https://www.w3schools.com/bootstrap4/exercise_bs4.asp?filename=exercise_bs4_typography1	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/exercise_bs41d9b.html	(from https://www.w3schools.com/bootstrap4/default.asp)
